Date,Day,Month,Year,Customer_Age,Age_Group,Age_Group_NUMBER,Customer_Gender,Country,Product_Category,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
17-05-21,17,May,2021,46,Adults (35-64),1,M,Germany,Accessories,3,1.0,2.0,3.0,3.0,6.0
17-05-21,17,May,2021,55,Adults (35-64),1,M,Australia,Bikes,3,344.0,540.0,588.0,1032.0,1620.0
17-05-21,17,May,2021,31,Young Adults (25-34),1,F,Germany,Accessories,2,45.0,120.0,150.0,90.0,240.0
17-05-21,17,May,2021,35,Adults (35-64),1,F,United States,Bikes,2,295.0,540.0,490.0,590.0,1080.0
17-05-21,17,May,2021,35,Adults (35-64),1,F,France,Bikes,2,1519.0,2443.0,1848.0,3038.0,4886.0
17-05-21,17,May,2021,39,Adults (35-64),1,M,Australia,Accessories,2,1.0,2.0,2.0,2.0,4.0
17-05-21,17,May,2021,44,Adults (35-64),1,F,United States,Accessories,2,13.0,35.0,44.0,26.0,70.0
17-05-21,17,May,2021,46,Adults (35-64),1,M,United States,Accessories,2,45.0,120.0,150.0,90.0,240.0
17-05-21,17,May,2021,20,Youth (<25),1,M,Australia,Bikes,1,1555.0,2443.0,888.0,1555.0,2443.0
17-05-21,17,May,2021,24,Youth (<25),1,M,United States,Bikes,1,2171.0,3578.0,1407.0,2171.0,3578.0
17-05-21,17,May,2021,27,Young Adults (25-34),1,M,Germany,Bikes,1,308.0,565.0,257.0,308.0,565.0
17-05-21,17,May,2021,27,Young Adults (25-34),1,M,Germany,Accessories,1,2.0,5.0,3.0,2.0,5.0
17-05-21,17,May,2021,28,Young Adults (25-34),1,F,France,Bikes,1,1266.0,2320.0,1054.0,1266.0,2320.0
17-05-21,17,May,2021,28,Young Adults (25-34),1,F,United States,Accessories,1,2.0,5.0,3.0,2.0,5.0
17-05-21,17,May,2021,31,Young Adults (25-34),1,F,Germany,Bikes,1,1252.0,2295.0,1043.0,1252.0,2295.0
17-05-21,17,May,2021,31,Young Adults (25-34),1,M,Germany,Bikes,1,420.0,769.0,349.0,420.0,769.0
17-05-21,17,May,2021,31,Young Adults (25-34),1,M,France,Bikes,1,487.0,783.0,296.0,487.0,783.0
17-05-21,17,May,2021,32,Young Adults (25-34),1,F,United Kingdom,Accessories,1,13.0,35.0,22.0,13.0,35.0
17-05-21,17,May,2021,32,Young Adults (25-34),1,F,Australia,Bikes,1,420.0,769.0,349.0,420.0,769.0
17-05-21,17,May,2021,32,Young Adults (25-34),1,F,France,Bikes,1,461.0,742.0,281.0,461.0,742.0
17-05-21,17,May,2021,34,Young Adults (25-34),1,F,United States,Accessories,1,11.0,30.0,19.0,11.0,30.0
17-05-21,17,May,2021,34,Young Adults (25-34),1,F,United States,Accessories,1,11.0,30.0,19.0,11.0,30.0
17-05-21,17,May,2021,37,Adults (35-64),1,F,Australia,Bikes,1,1555.0,2443.0,888.0,1555.0,2443.0
17-05-21,17,May,2021,38,Adults (35-64),1,M,Australia,Bikes,1,1252.0,2295.0,1043.0,1252.0,2295.0
17-05-21,17,May,2021,41,Adults (35-64),1,M,France,Clothing,1,38.0,50.0,12.0,38.0,50.0
17-05-21,17,May,2021,41,Adults (35-64),1,M,France,Bikes,1,1252.0,2295.0,1043.0,1252.0,2295.0
17-05-21,17,May,2021,41,Adults (35-64),1,F,Australia,Bikes,1,1482.0,2384.0,902.0,1482.0,2384.0
17-05-21,17,May,2021,44,Adults (35-64),1,F,United States,Bikes,1,2171.0,3578.0,1407.0,2171.0,3578.0
17-05-21,17,May,2021,45,Adults (35-64),1,F,canada,Bikes,1,1555.0,2443.0,888.0,1555.0,2443.0
17-05-21,17,May,2021,47,Adults (35-64),1,M,Australia,Bikes,1,461.0,742.0,281.0,461.0,742.0
17-05-21,17,May,2021,49,Adults (35-64),1,F,France,Accessories,1,2.0,5.0,3.0,2.0,5.0
17-05-21,17,May,2021,50,Adults (35-64),1,F,United Kingdom,Accessories,1,1.0,2.0,1.0,1.0,2.0
17-05-21,17,May,2021,52,Adults (35-64),1,F,United Kingdom,Bikes,1,1482.0,2384.0,902.0,1482.0,2384.0
17-05-21,17,May,2021,53,Adults (35-64),1,M,Australia,Bikes,1,1266.0,2320.0,1054.0,1266.0,2320.0
17-05-21,17,May,2021,55,Adults (35-64),1,F,United States,Bikes,1,1252.0,2295.0,1043.0,1252.0,2295.0
18-05-21,18,May,2021,29,Young Adults (25-34),1,F,Germany,Bikes,3,1083.0,1701.0,1854.0,3249.0,5103.0
18-05-21,18,May,2021,34,Young Adults (25-34),1,M,canada,Bikes,3,295.0,540.0,735.0,885.0,1620.0
18-05-21,18,May,2021,20,Youth (<25),1,M,Germany,Bikes,2,344.0,540.0,392.0,688.0,1080.0
18-05-21,18,May,2021,24,Youth (<25),1,F,Australia,Bikes,1,713.0,1120.0,407.0,713.0,1120.0
18-05-21,18,May,2021,27,Young Adults (25-34),1,F,canada,Bikes,1,713.0,1120.0,407.0,713.0,1120.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,F,Germany,Bikes,1,2171.0,3578.0,1407.0,2171.0,3578.0
18-05-21,18,May,2021,41,Adults (35-64),1,F,France,Bikes,1,1555.0,2443.0,888.0,1555.0,2443.0
18-05-21,18,May,2021,45,Adults (35-64),1,F,Australia,Bikes,1,713.0,1120.0,407.0,713.0,1120.0
18-05-21,18,May,2021,27,Young Adults (25-34),1,F,Germany,Clothing,32,9.0,24.0,480.0,288.0,768.0
18-05-21,18,May,2021,26,Young Adults (25-34),1,M,France,Accessories,31,2.0,5.0,93.0,62.0,155.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,M,United States,Accessories,31,3.0,8.0,155.0,93.0,248.0
18-05-21,18,May,2021,53,Adults (35-64),1,M,United Kingdom,Accessories,31,1.0,2.0,31.0,31.0,62.0
18-05-21,18,May,2021,20,Youth (<25),1,F,France,Accessories,30,1.0,4.0,90.0,30.0,120.0
18-05-21,18,May,2021,49,Adults (35-64),1,F,Australia,Accessories,30,2.0,5.0,90.0,60.0,150.0
18-05-21,18,May,2021,18,Youth (<25),1,F,United Kingdom,Accessories,29,13.0,35.0,638.0,377.0,1015.0
18-05-21,18,May,2021,62,Adults (35-64),1,M,United Kingdom,Accessories,29,13.0,35.0,638.0,377.0,1015.0
18-05-21,18,May,2021,31,Young Adults (25-34),1,F,Germany,Accessories,28,2.0,5.0,84.0,56.0,140.0
18-05-21,18,May,2021,35,Adults (35-64),1,F,United States,Clothing,28,26.0,70.0,1232.0,728.0,1960.0
18-05-21,18,May,2021,26,Young Adults (25-34),1,M,United States,Accessories,27,8.0,22.0,378.0,216.0,594.0
18-05-21,18,May,2021,31,Young Adults (25-34),1,F,United Kingdom,Accessories,27,13.0,35.0,594.0,351.0,945.0
18-05-21,18,May,2021,51,Adults (35-64),1,M,United States,Accessories,27,2.0,5.0,81.0,54.0,135.0
18-05-21,18,May,2021,56,Adults (35-64),1,F,Australia,Accessories,27,13.0,35.0,594.0,351.0,945.0
18-05-21,18,May,2021,26,Young Adults (25-34),1,M,United States,Accessories,26,13.0,35.0,572.0,338.0,910.0
18-05-21,18,May,2021,32,Young Adults (25-34),1,M,United Kingdom,Accessories,26,2.0,5.0,78.0,52.0,130.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,F,United States,Clothing,26,38.0,50.0,312.0,988.0,1300.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,F,Australia,Accessories,26,2.0,5.0,78.0,52.0,130.0
18-05-21,18,May,2021,35,Adults (35-64),1,F,canada,Accessories,26,2.0,5.0,78.0,52.0,130.0
18-05-21,18,May,2021,49,Adults (35-64),1,F,Australia,Accessories,25,1.0,2.0,25.0,25.0,50.0
18-05-21,18,May,2021,21,Youth (<25),1,F,United Kingdom,Accessories,24,2.0,5.0,72.0,48.0,120.0
18-05-21,18,May,2021,30,Young Adults (25-34),1,M,Germany,Accessories,24,1.0,4.0,72.0,24.0,96.0
18-05-21,18,May,2021,30,Young Adults (25-34),1,M,Germany,Accessories,23,1.0,4.0,69.0,23.0,92.0
18-05-21,18,May,2021,31,Young Adults (25-34),1,F,Germany,Accessories,22,2.0,5.0,66.0,44.0,110.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,F,United States,Accessories,22,13.0,35.0,484.0,286.0,770.0
18-05-21,18,May,2021,49,Adults (35-64),1,F,Australia,Accessories,22,1.0,2.0,22.0,22.0,44.0
18-05-21,18,May,2021,20,Youth (<25),1,M,Germany,Accessories,21,1.0,2.0,21.0,21.0,42.0
18-05-21,18,May,2021,20,Youth (<25),1,F,France,Accessories,20,13.0,35.0,440.0,260.0,700.0
18-05-21,18,May,2021,32,Young Adults (25-34),1,F,United States,Clothing,20,42.0,54.0,240.0,840.0,1080.0
18-05-21,18,May,2021,47,Adults (35-64),1,M,United States,Accessories,20,2.0,5.0,60.0,40.0,100.0
18-05-21,18,May,2021,62,Adults (35-64),1,M,United Kingdom,Clothing,20,42.0,54.0,240.0,840.0,1080.0
18-05-21,18,May,2021,34,Young Adults (25-34),1,M,Australia,Accessories,19,8.0,21.0,247.0,152.0,399.0
18-05-21,18,May,2021,60,Adults (35-64),1,F,United States,Accessories,19,1.0,4.0,57.0,19.0,76.0
18-05-21,18,May,2021,25,Young Adults (25-34),1,F,Australia,Accessories,18,3.0,9.0,108.0,54.0,162.0
18-05-21,18,May,2021,34,Young Adults (25-34),1,M,United States,Accessories,18,2.0,5.0,54.0,36.0,90.0
18-05-21,18,May,2021,34,Young Adults (25-34),1,F,canada,Accessories,18,2.0,5.0,54.0,36.0,90.0
18-05-21,18,May,2021,49,Adults (35-64),1,F,Australia,Accessories,18,3.0,8.0,90.0,54.0,144.0
18-05-21,18,May,2021,32,Young Adults (25-34),1,M,France,Accessories,17,1.0,2.0,17.0,17.0,34.0
18-05-21,18,May,2021,34,Young Adults (25-34),1,M,Australia,Accessories,17,8.0,21.0,221.0,136.0,357.0
18-05-21,18,May,2021,53,Adults (35-64),1,M,United Kingdom,Accessories,17,13.0,35.0,374.0,221.0,595.0
18-05-21,18,May,2021,20,Youth (<25),1,M,Germany,Accessories,16,1.0,2.0,16.0,16.0,32.0
18-05-21,18,May,2021,27,Young Adults (25-34),1,F,Germany,Accessories,16,2.0,5.0,48.0,32.0,80.0
18-05-21,18,May,2021,28,Young Adults (25-34),1,M,Australia,Accessories,16,3.0,9.0,96.0,48.0,144.0
18-05-21,18,May,2021,30,Young Adults (25-34),1,M,Germany,Accessories,16,1.0,4.0,48.0,16.0,64.0
18-05-21,18,May,2021,34,Young Adults (25-34),1,M,United States,Accessories,16,2.0,5.0,48.0,32.0,80.0
18-05-21,18,May,2021,34,Young Adults (25-34),1,M,Australia,Accessories,16,8.0,21.0,208.0,128.0,336.0
18-05-21,18,May,2021,27,Young Adults (25-34),1,F,France,Accessories,15,1.0,4.0,45.0,15.0,60.0
18-05-21,18,May,2021,26,Young Adults (25-34),1,M,France,Accessories,14,2.0,5.0,42.0,28.0,70.0
18-05-21,18,May,2021,32,Young Adults (25-34),1,F,United States,Accessories,14,2.0,5.0,42.0,28.0,70.0
18-05-21,18,May,2021,32,Young Adults (25-34),1,F,United States,Accessories,14,2.0,5.0,42.0,28.0,70.0
18-05-21,18,May,2021,32,Young Adults (25-34),1,M,France,Accessories,14,13.0,35.0,308.0,182.0,490.0
18-05-21,18,May,2021,35,Adults (35-64),1,F,France,Accessories,14,2.0,5.0,42.0,28.0,70.0
18-05-21,18,May,2021,20,Youth (<25),1,M,Germany,Accessories,13,13.0,35.0,286.0,169.0,455.0
18-05-21,18,May,2021,46,Adults (35-64),1,M,United States,Accessories,13,12.0,33.0,273.0,156.0,429.0
18-05-21,18,May,2021,46,Adults (35-64),1,M,United States,Accessories,13,12.0,33.0,273.0,156.0,429.0
18-05-21,18,May,2021,20,Youth (<25),1,F,France,Accessories,12,1.0,4.0,36.0,12.0,48.0
18-05-21,18,May,2021,27,Young Adults (25-34),1,F,Australia,Clothing,12,3.0,9.0,72.0,36.0,108.0
18-05-21,18,May,2021,29,Young Adults (25-34),1,M,France,Accessories,12,13.0,35.0,264.0,156.0,420.0
18-05-21,18,May,2021,35,Adults (35-64),1,F,France,Accessories,12,2.0,5.0,36.0,24.0,60.0
18-05-21,18,May,2021,39,Adults (35-64),1,M,France,Accessories,12,1.0,2.0,12.0,12.0,24.0
18-05-21,18,May,2021,18,Youth (<25),1,M,United States,Clothing,11,38.0,50.0,132.0,418.0,550.0
18-05-21,18,May,2021,30,Young Adults (25-34),1,M,canada,Accessories,11,13.0,35.0,242.0,143.0,385.0
18-05-21,18,May,2021,32,Young Adults (25-34),1,M,United Kingdom,Accessories,11,13.0,35.0,242.0,143.0,385.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,M,United States,Accessories,11,21.0,55.0,374.0,231.0,605.0
18-05-21,18,May,2021,48,Adults (35-64),1,M,Germany,Accessories,11,8.0,22.0,154.0,88.0,242.0
18-05-21,18,May,2021,51,Adults (35-64),1,M,United States,Accessories,11,2.0,5.0,33.0,22.0,55.0
18-05-21,18,May,2021,29,Young Adults (25-34),1,F,United States,Accessories,10,8.0,21.0,130.0,80.0,210.0
18-05-21,18,May,2021,30,Young Adults (25-34),1,M,canada,Clothing,10,38.0,50.0,120.0,380.0,500.0
18-05-21,18,May,2021,35,Adults (35-64),1,F,canada,Accessories,10,2.0,5.0,30.0,20.0,50.0
18-05-21,18,May,2021,49,Adults (35-64),1,F,Australia,Accessories,10,2.0,5.0,30.0,20.0,50.0
18-05-21,18,May,2021,27,Young Adults (25-34),1,F,France,Accessories,9,1.0,4.0,27.0,9.0,36.0
18-05-21,18,May,2021,29,Young Adults (25-34),1,F,Australia,Accessories,9,9.0,25.0,144.0,81.0,225.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,F,United States,Clothing,9,38.0,50.0,108.0,342.0,450.0
18-05-21,18,May,2021,47,Adults (35-64),1,M,United States,Accessories,9,3.0,8.0,45.0,27.0,72.0
18-05-21,18,May,2021,34,Young Adults (25-34),1,M,United States,Clothing,8,42.0,54.0,96.0,336.0,432.0
18-05-21,18,May,2021,48,Adults (35-64),1,M,Germany,Accessories,8,1.0,2.0,8.0,8.0,16.0
18-05-21,18,May,2021,28,Young Adults (25-34),1,M,Australia,Accessories,7,3.0,9.0,42.0,21.0,63.0
18-05-21,18,May,2021,56,Adults (35-64),1,F,Australia,Accessories,7,9.0,25.0,112.0,63.0,175.0
18-05-21,18,May,2021,56,Adults (35-64),1,F,Australia,Accessories,7,9.0,25.0,112.0,63.0,175.0
18-05-21,18,May,2021,21,Youth (<25),1,F,United Kingdom,Clothing,6,24.0,64.0,240.0,144.0,384.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,F,Germany,Accessories,6,12.0,33.0,126.0,72.0,198.0
18-05-21,18,May,2021,26,Young Adults (25-34),1,M,France,Accessories,5,13.0,35.0,110.0,65.0,175.0
18-05-21,18,May,2021,26,Young Adults (25-34),1,F,canada,Clothing,5,42.0,54.0,60.0,210.0,270.0
18-05-21,18,May,2021,27,Young Adults (25-34),1,F,France,Accessories,5,1.0,4.0,15.0,5.0,20.0
18-05-21,18,May,2021,29,Young Adults (25-34),1,M,United States,Accessories,5,8.0,22.0,70.0,40.0,110.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,F,Australia,Accessories,5,2.0,5.0,15.0,10.0,25.0
18-05-21,18,May,2021,34,Young Adults (25-34),1,F,canada,Accessories,5,2.0,5.0,15.0,10.0,25.0
18-05-21,18,May,2021,29,Young Adults (25-34),1,M,United States,Accessories,4,8.0,22.0,56.0,32.0,88.0
18-05-21,18,May,2021,32,Young Adults (25-34),1,F,United States,Accessories,4,13.0,35.0,88.0,52.0,140.0
18-05-21,18,May,2021,26,Young Adults (25-34),1,M,United States,Bikes,3,420.0,769.0,1047.0,1260.0,2307.0
18-05-21,18,May,2021,29,Young Adults (25-34),1,F,Australia,Accessories,3,9.0,25.0,48.0,27.0,75.0
18-05-21,18,May,2021,30,Young Adults (25-34),1,M,Germany,Bikes,3,487.0,783.0,888.0,1461.0,2349.0
18-05-21,18,May,2021,31,Young Adults (25-34),1,F,United Kingdom,Bikes,3,344.0,540.0,588.0,1032.0,1620.0
18-05-21,18,May,2021,32,Young Adults (25-34),1,F,United States,Bikes,3,2171.0,3578.0,4221.0,6513.0,10734.0
18-05-21,18,May,2021,32,Young Adults (25-34),1,F,United States,Bikes,3,1482.0,2384.0,2706.0,4446.0,7152.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,M,United States,Accessories,3,8.0,22.0,42.0,24.0,66.0
18-05-21,18,May,2021,26,Young Adults (25-34),1,M,France,Bikes,2,1083.0,1701.0,1236.0,2166.0,3402.0
18-05-21,18,May,2021,29,Young Adults (25-34),1,M,France,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,F,United States,Bikes,2,713.0,1120.0,814.0,1426.0,2240.0
18-05-21,18,May,2021,35,Adults (35-64),1,F,France,Clothing,2,9.0,24.0,30.0,18.0,48.0
18-05-21,18,May,2021,56,Adults (35-64),1,F,Australia,Bikes,2,1266.0,2320.0,2108.0,2532.0,4640.0
18-05-21,18,May,2021,18,Youth (<25),1,F,United Kingdom,Bikes,1,344.0,540.0,196.0,344.0,540.0
18-05-21,18,May,2021,27,Young Adults (25-34),1,F,Germany,Accessories,1,2.0,5.0,3.0,2.0,5.0
18-05-21,18,May,2021,27,Young Adults (25-34),1,F,Germany,Bikes,1,308.0,565.0,257.0,308.0,565.0
18-05-21,18,May,2021,27,Young Adults (25-34),1,F,France,Bikes,1,1482.0,2384.0,902.0,1482.0,2384.0
18-05-21,18,May,2021,28,Young Adults (25-34),1,M,Australia,Bikes,1,461.0,742.0,281.0,461.0,742.0
18-05-21,18,May,2021,30,Young Adults (25-34),1,F,France,Bikes,1,755.0,1215.0,460.0,755.0,1215.0
18-05-21,18,May,2021,31,Young Adults (25-34),1,F,Germany,Bikes,1,713.0,1120.0,407.0,713.0,1120.0
18-05-21,18,May,2021,32,Young Adults (25-34),1,M,United Kingdom,Accessories,1,2.0,5.0,3.0,2.0,5.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,F,Germany,Accessories,1,13.0,35.0,22.0,13.0,35.0
18-05-21,18,May,2021,33,Young Adults (25-34),1,M,United States,Bikes,1,1266.0,2320.0,1054.0,1266.0,2320.0
18-05-21,18,May,2021,35,Adults (35-64),1,F,France,Bikes,1,1555.0,2443.0,888.0,1555.0,2443.0
18-05-21,18,May,2021,35,Adults (35-64),1,F,canada,Bikes,1,1555.0,2443.0,888.0,1555.0,2443.0
18-05-21,18,May,2021,35,Adults (35-64),1,F,canada,Accessories,1,2.0,5.0,3.0,2.0,5.0
18-05-21,18,May,2021,39,Adults (35-64),1,M,France,Bikes,1,487.0,783.0,296.0,487.0,783.0
18-05-21,18,May,2021,48,Adults (35-64),1,M,Germany,Bikes,1,1252.0,2295.0,1043.0,1252.0,2295.0
18-05-21,18,May,2021,49,Adults (35-64),1,F,Australia,Bikes,1,487.0,783.0,296.0,487.0,783.0
18-05-21,18,May,2021,49,Adults (35-64),1,F,Australia,Bikes,1,461.0,742.0,281.0,461.0,742.0
18-05-21,18,May,2021,51,Adults (35-64),1,M,United States,Clothing,1,7.0,9.0,2.0,7.0,9.0
18-05-21,18,May,2021,51,Adults (35-64),1,M,United States,Bikes,1,420.0,769.0,349.0,420.0,769.0
18-05-21,18,May,2021,56,Adults (35-64),1,F,Australia,Clothing,1,9.0,24.0,15.0,9.0,24.0
18-05-21,18,May,2021,60,Adults (35-64),1,F,United States,Bikes,1,1266.0,2320.0,1054.0,1266.0,2320.0
19-05-21,19,May,2021,37,Adults (35-64),1,F,Australia,Bikes,4,1266.0,2320.0,4216.0,5064.0,9280.0
19-05-21,19,May,2021,30,Young Adults (25-34),1,F,Germany,Bikes,1,1555.0,2443.0,888.0,1555.0,2443.0
19-05-21,19,May,2021,32,Young Adults (25-34),1,F,Australia,Bikes,1,1266.0,2320.0,1054.0,1266.0,2320.0
19-05-21,19,May,2021,32,Young Adults (25-34),1,M,United States,Bikes,1,713.0,1120.0,407.0,713.0,1120.0
19-05-21,19,May,2021,42,Adults (35-64),1,F,United States,Bikes,1,1555.0,2443.0,888.0,1555.0,2443.0
19-05-21,19,May,2021,44,Adults (35-64),1,F,United States,Bikes,1,2171.0,3578.0,1407.0,2171.0,3578.0
19-05-21,19,May,2021,31,Young Adults (25-34),1,M,canada,Accessories,31,8.0,22.0,434.0,248.0,682.0
19-05-21,19,May,2021,42,Adults (35-64),1,F,canada,Accessories,31,3.0,8.0,155.0,93.0,248.0
19-05-21,19,May,2021,20,Youth (<25),1,M,United Kingdom,Clothing,30,38.0,50.0,360.0,1140.0,1500.0
19-05-21,19,May,2021,26,Young Adults (25-34),1,M,France,Accessories,30,2.0,5.0,90.0,60.0,150.0
19-05-21,19,May,2021,29,Young Adults (25-34),1,F,United States,Accessories,29,8.0,21.0,377.0,232.0,609.0
19-05-21,19,May,2021,39,Adults (35-64),1,M,United States,Accessories,29,13.0,35.0,638.0,377.0,1015.0
19-05-21,19,May,2021,31,Young Adults (25-34),1,F,United States,Accessories,28,1.0,2.0,28.0,28.0,56.0
19-05-21,19,May,2021,33,Young Adults (25-34),1,F,United States,Accessories,28,2.0,5.0,84.0,56.0,140.0
19-05-21,19,May,2021,32,Young Adults (25-34),1,F,United States,Accessories,27,13.0,35.0,594.0,351.0,945.0
19-05-21,19,May,2021,43,Adults (35-64),1,F,United States,Accessories,27,8.0,22.0,378.0,216.0,594.0
19-05-21,19,May,2021,52,Adults (35-64),1,M,canada,Clothing,27,26.0,70.0,1188.0,702.0,1890.0
19-05-21,19,May,2021,20,Youth (<25),1,M,United Kingdom,Clothing,26,9.0,24.0,390.0,234.0,624.0
19-05-21,19,May,2021,28,Young Adults (25-34),1,F,United States,Accessories,26,3.0,9.0,156.0,78.0,234.0
19-05-21,19,May,2021,35,Adults (35-64),1,M,canada,Accessories,26,3.0,8.0,130.0,78.0,208.0
19-05-21,19,May,2021,52,Adults (35-64),1,M,canada,Clothing,26,7.0,9.0,52.0,182.0,234.0
19-05-21,19,May,2021,52,Adults (35-64),1,F,United Kingdom,Accessories,26,3.0,8.0,130.0,78.0,208.0
19-05-21,19,May,2021,22,Youth (<25),1,F,United Kingdom,Clothing,25,42.0,54.0,300.0,1050.0,1350.0
19-05-21,19,May,2021,26,Young Adults (25-34),1,M,United States,Accessories,25,2.0,5.0,75.0,50.0,125.0
19-05-21,19,May,2021,29,Young Adults (25-34),1,F,Australia,Accessories,25,9.0,25.0,400.0,225.0,625.0
19-05-21,19,May,2021,31,Young Adults (25-34),1,F,United States,Accessories,25,1.0,2.0,25.0,25.0,50.0
19-05-21,19,May,2021,40,Adults (35-64),1,F,United States,Accessories,25,1.0,2.0,25.0,25.0,50.0
19-05-21,19,May,2021,43,Adults (35-64),1,F,Germany,Accessories,25,3.0,9.0,150.0,75.0,225.0
19-05-21,19,May,2021,53,Adults (35-64),1,F,United Kingdom,Accessories,25,2.0,5.0,75.0,50.0,125.0
19-05-21,19,May,2021,30,Young Adults (25-34),1,F,United States,Accessories,24,1.0,2.0,24.0,24.0,48.0
19-05-21,19,May,2021,35,Adults (35-64),1,M,canada,Accessories,24,2.0,5.0,72.0,48.0,120.0
19-05-21,19,May,2021,20,Youth (<25),1,M,United States,Accessories,23,2.0,5.0,69.0,46.0,115.0
19-05-21,19,May,2021,24,Youth (<25),1,M,Australia,Accessories,23,2.0,5.0,69.0,46.0,115.0
19-05-21,19,May,2021,30,Young Adults (25-34),1,F,United States,Accessories,23,1.0,2.0,23.0,23.0,46.0
19-05-21,19,May,2021,35,Adults (35-64),1,M,canada,Accessories,23,2.0,5.0,69.0,46.0,115.0
19-05-21,19,May,2021,46,Adults (35-64),1,F,canada,Clothing,23,26.0,70.0,1012.0,598.0,1610.0
19-05-21,19,May,2021,49,Adults (35-64),1,F,United Kingdom,Accessories,23,12.0,33.0,483.0,276.0,759.0
19-05-21,19,May,2021,52,Adults (35-64),1,F,United Kingdom,Accessories,23,2.0,5.0,69.0,46.0,115.0
19-05-21,19,May,2021,25,Young Adults (25-34),1,M,United Kingdom,Accessories,22,1.0,2.0,22.0,22.0,44.0
19-05-21,19,May,2021,35,Adults (35-64),1,F,Australia,Clothing,22,9.0,24.0,330.0,198.0,528.0
19-05-21,19,May,2021,40,Adults (35-64),1,F,United States,Accessories,22,1.0,2.0,22.0,22.0,44.0
19-05-21,19,May,2021,23,Youth (<25),1,M,Australia,Accessories,21,8.0,22.0,294.0,168.0,462.0
19-05-21,19,May,2021,27,Young Adults (25-34),1,M,United States,Accessories,21,1.0,4.0,63.0,21.0,84.0
19-05-21,19,May,2021,31,Young Adults (25-34),1,F,United States,Accessories,21,1.0,2.0,21.0,21.0,42.0
19-05-21,19,May,2021,37,Adults (35-64),1,M,United States,Clothing,21,38.0,50.0,252.0,798.0,1050.0
19-05-21,19,May,2021,43,Adults (35-64),1,F,Germany,Accessories,20,3.0,9.0,120.0,60.0,180.0
19-05-21,19,May,2021,43,Adults (35-64),1,F,United States,Clothing,20,7.0,9.0,40.0,140.0,180.0
19-05-21,19,May,2021,53,Adults (35-64),1,F,United Kingdom,Accessories,20,13.0,35.0,440.0,260.0,700.0
19-05-21,19,May,2021,31,Young Adults (25-34),1,F,Australia,Accessories,19,1.0,2.0,19.0,19.0,38.0
19-05-21,19,May,2021,44,Adults (35-64),1,F,Australia,Accessories,19,13.0,35.0,418.0,247.0,665.0
19-05-21,19,May,2021,52,Adults (35-64),1,M,canada,Clothing,19,7.0,9.0,38.0,133.0,171.0
19-05-21,19,May,2021,56,Adults (35-64),1,M,United Kingdom,Clothing,19,9.0,24.0,285.0,171.0,456.0
19-05-21,19,May,2021,75,Seniors (64+),1,M,Germany,Accessories,19,13.0,35.0,418.0,247.0,665.0
19-05-21,19,May,2021,20,Youth (<25),1,M,United States,Accessories,18,13.0,35.0,396.0,234.0,630.0
19-05-21,19,May,2021,32,Young Adults (25-34),1,F,United States,Clothing,18,9.0,24.0,270.0,162.0,432.0
19-05-21,19,May,2021,36,Adults (35-64),1,F,Australia,Clothing,18,9.0,24.0,270.0,162.0,432.0
19-05-21,19,May,2021,49,Adults (35-64),1,F,United Kingdom,Accessories,18,12.0,33.0,378.0,216.0,594.0
19-05-21,19,May,2021,54,Adults (35-64),1,M,canada,Accessories,18,8.0,22.0,252.0,144.0,396.0
19-05-21,19,May,2021,20,Youth (<25),1,M,United States,Clothing,17,9.0,24.0,255.0,153.0,408.0
19-05-21,19,May,2021,24,Youth (<25),1,M,Australia,Accessories,17,2.0,5.0,51.0,34.0,85.0
19-05-21,19,May,2021,31,Young Adults (25-34),1,F,United States,Clothing,17,7.0,9.0,34.0,119.0,153.0
19-05-21,19,May,2021,39,Adults (35-64),1,M,United States,Accessories,17,4.0,10.0,102.0,68.0,170.0
19-05-21,19,May,2021,42,Adults (35-64),1,F,canada,Accessories,17,2.0,5.0,51.0,34.0,85.0
19-05-21,19,May,2021,75,Seniors (64+),1,M,Germany,Accessories,17,2.0,5.0,51.0,34.0,85.0
19-05-21,19,May,2021,20,Youth (<25),1,M,United Kingdom,Accessories,16,3.0,9.0,96.0,48.0,144.0
19-05-21,19,May,2021,23,Youth (<25),1,M,Australia,Clothing,15,42.0,54.0,180.0,630.0,810.0
19-05-21,19,May,2021,25,Young Adults (25-34),1,M,United Kingdom,Accessories,15,1.0,2.0,15.0,15.0,30.0
19-05-21,19,May,2021,29,Young Adults (25-34),1,M,Germany,Accessories,15,13.0,35.0,330.0,195.0,525.0
19-05-21,19,May,2021,39,Adults (35-64),1,M,United States,Accessories,15,4.0,10.0,90.0,60.0,150.0
